fold,trial_name,subject,domain,strategy,strategy_composite_score,quality_weight,saturation_ratio,phase_coverage,effective_cycles,n_raw_frames,n_eval_sequences,trial_mae,trial_mae_before_lag,trial_mae_no_lag,trial_mae_oracle_lag,lag_shift,jump_rate,spike_ratio,edge_mae,slope_mae
5,2026_1_26_unpr_data_8b876032__Sub_21_Seg_1_Aligned.csv,21,2026_1_26_unpr_data_8b876032,anchor_sync,0.2566181118041277,0.729645390070922,0.10957446808510639,0.8333333333334514,7.777777777777779,141,93,0.22406214475631714,0.22406214475631714,0.22406214475631714,0.17832408845424652,5,0.0,0.0,0.20874348282814026,0.015555557794868946
5,raw_data_a4ef56fc__Sub_21_Seg_1_Aligned.csv,21,raw_data_a4ef56fc,anchor_sync,0.1890376758761704,0.9157575757575758,0.06767676767676768,0.9046139010433119,9.190476190476192,198,150,0.16447794437408447,0.16447794437408447,0.16447794437408447,0.03674408793449402,4,0.0,0.0,0.16264602541923523,0.0020353461150079966
5,raw_data_a4ef56fc__Sub_20_Seg_1_Aligned.csv,20,raw_data_a4ef56fc,anchor_sync,0.1549758248369802,0.8550943396226415,0.0828930817610063,0.9068488950341144,7.08695652173913,159,111,0.12940770387649536,0.12940770387649536,0.12940770387649536,0.12940770387649536,0,0.0,0.12727272727272726,0.12370996177196503,0.008099879138171673
5,raw_data_a4ef56fc__Sub_23_Seg_1_Aligned.csv,23,raw_data_a4ef56fc,anchor_sync,0.1592688803987144,0.8808205128205128,0.0757948717948718,0.8943593817288756,9.274891774891774,195,147,0.12880299985408783,0.12880299985408783,0.12880299985408783,0.11948487907648087,-1,0.0821917808219178,0.0821917808219178,0.140639066696167,0.014385530725121498
