fold,trial_name,subject,domain,strategy,strategy_composite_score,quality_weight,saturation_ratio,phase_coverage,effective_cycles,n_raw_frames,n_eval_sequences,trial_mae,trial_mae_before_lag,trial_mae_no_lag,trial_mae_oracle_lag,lag_shift,jump_rate,spike_ratio,edge_mae,slope_mae
1,2026_1_26_unpr_data_8b876032__Sub_11_Seg_1_Aligned.csv,11,2026_1_26_unpr_data_8b876032,perfect_sawtooth,0.2804244752600789,0.8449382716049383,0.12222222222222222,0.8680076229483853,7.448051948051949,162,114,0.24379467964172363,0.24379467964172363,0.24379467964172363,0.1688334196805954,6,0.0,0.0,0.2401164323091507,0.007654134649783373
1,2026_1_26_unpr_data_8b876032__Sub_24_Seg_1_Aligned.csv,24,2026_1_26_unpr_data_8b876032,perfect_sawtooth,0.21851619131863118,0.8650574712643678,0.11908045977011494,0.8949769525061675,7.056666666666666,174,126,0.1890297532081604,0.1890297532081604,0.1890297532081604,0.14494727551937103,3,0.0,0.0,0.19198261201381683,0.008613078854978085
1,2026_1_26_unpr_data_8b876032__Sub_12_Seg_1_Aligned.csv,12,2026_1_26_unpr_data_8b876032,perfect_sawtooth,0.16662824258208275,0.8992513368983958,0.10540106951871658,0.9007277995975689,8.154545454545454,187,139,0.14659495651721954,0.14659495651721954,0.14659495651721954,0.14472392201423645,-1,0.0,0.0,0.12919561564922333,0.008174296468496323
1,2026_1_26_unpr_data_8b876032__Sub_9_Seg_1_Aligned.csv,9,2026_1_26_unpr_data_8b876032,perfect_sawtooth,0.12260798156261445,1.0,0.05782857142857143,0.8917856175785167,6.648148148148147,175,127,0.1061258316040039,0.1061258316040039,0.1061258316040039,0.10255470126867294,1,0.0,0.0,0.10598979890346527,0.0072960015386343
1,2026_1_26_unpr_data_8b876032__Sub_16_Seg_1_Aligned.csv,16,2026_1_26_unpr_data_8b876032,perfect_sawtooth,0.05329259008169174,0.8597894736842105,0.11721052631578947,0.8724798837036944,8.228260869565217,190,142,0.04642290621995926,0.04642290621995926,0.04642290621995926,0.04642290621995926,0,0.0,0.0,0.042813658714294434,0.005595438182353973
